000000000000000000000000010000202001211210,4,160,11993352
000000000000000000100000010000222001211210,2,160,27896669
000000000000000000000002100000220001021110,3,170,40614780
000000000000000000000000100010220001021000,3,30,3270896
000000000000000000000002100010220001121000,3,170,3033783
000000000000000000000000020020001002111210,1,20,23983940
000000000000000000000200020020001102111210,1,160,42251477
000000000010000002000200100010020001201000,5,30,23985211
000000000010000002000200100011020001201200,1,30,4621258
000000000010002002000200100011020001211200,1,30,32386194
000100020010002002000200100011020001211200,4,1000,31079625
000000000000000000000000100001022200101210,5,150,33294998
000000000000000000000000120001022201101210,5,160,25927460
000000000000000000000020002001000101201120,4,30,37800620
000000000000000100000020002001020101201120,4,40,16373845
000000001000000100000020202001020101201120,4,50,22675563
000000001000000102010020202001020101201120,4,140,33294728
000000000000000000000020000011020001201000,4,50,28965246
000000000000000001000020200011020001201000,5,50,38344587
000000000000000001000020200011021001201200,5,50,4986858
000000000000000001000120220011021001201200,1,50,32438913
000000000010002001000120220011021001201200,5,120,24736968
000000000010002001200120220011021001201210,3,120,34552737
000000000010002001200120220011121001221210,3,120,33511053
000010000001000000200200020010001001200120,5,1000,17405967
000000000000000100000020000011000201200120,6,60,33278345
000000000000000100000020002011001201200120,6,160,20570537
000000000000000000000000000000221000012110,4,60,39544281
000000000000000000000000200000221000112110,4,170,18587963
000000000000000000200000010001002000200110,4,20,35333934
000000000000000000200000012001012100202110,4,50,648847
000000000000000000200000212001012101202110,6,50,29114040
000000000000000000220010212001012101202110,5,60,19895222
000000000002000000220010212011012101202110,1,60,17964479
000000000002000001220210212011012101202110,7,70,23985363
000000000000000000200000020000001001200110,4,40,19021395
000000000001000000200000020000001001202110,1,40,43261665
000010000001000000200000020020001001202110,5,1000,25689061
000000000000000000000000100000022002111210,3,160,4651255
000000000000000000000000100001222002111210,6,160,29872219
000000000000000000000000200001020002111210,4,90,13243980
000000000000000002000000200001120002111210,4,160,35709881
000000000000000000000020020001001102100210,5,40,15274875
000000000000000100200020020001001102100210,4,40,39990444
000000000001000100200020020001001102102210,2,40,10244728
000010002001000100200020020001001102102210,5,1000,17401079
000000000000000000000200100010020001201210,5,40,8580297
000000000000000000000200100011022001201210,5,80,14594238
000000000000000000000200120011022101201210,5,150,17520021
000000000000000000000020000001200000121100,4,30,44798997
000000000000000000000020000001220000121110,7,30,7233323
000000000000000100000020000001220000121112,6,100,21696236
000000000000000100000020000001220201121112,5,150,34035525
000000000000000000000000000002021001211120,2,50,1008748
000000000000000000000020100002021001211120,2,160,10891572
000000000000000000100000020002001201100210,4,30,4122751
000000000000000000100000020002001201112210,2,40,13687530
000000000001000000100020020002001201112210,1,100,40987657
000000000001000000100020021022001201112210,2,120,21429293
000000000001000200100020021022101201112210,2,130,13443059
000000000000000000000020100001020001201000,4,20,6543329
000000000010000002000020100001020001201210,2,40,28237869
000000000010000202000020100001021001201210,1,40,27915281
000000000010000202000020100021021101201210,2,40,37611775
000000002010000202000020110021021101201210,2,130,34733265
000000000000000000000000000000200100211210,2,30,5240586
000000000000000000000010000002200100211210,4,120,12492668
000000000000000000000010000002220101211210,1,160,25140854
000000000000000000000020001002000101210120,2,170,18993439
000000000000000000000000020000021000121100,4,70,7563214
000000000000000000000000220000021000121110,7,110,40567381
000000000000000001000000220000021000121112,5,110,16957283
000000000001000001200000220000021000121112,6,120,9623675
000010000001000001200000220000021200121112,5,1000,36964361
000000000000000000000012000002100000120010,6,30,4257884
000000000000000000000012000002100200121010,5,40,7822031
000000000000000000000012000002110200121210,6,40,3969662
000000000000000000010012002002110200121210,1,40,6040412
000000000000000100010012002002110202121210,1,40,29991135
000000000000000110010012002022110202121210,5,40,23320937
000000000000100110010012002022112202121210,4,110,929067
000000001000000200000020000001200101210120,3,90,12539322
000000001000000200000022000001201101210120,4,90,20786536
000000001000000200000022001001201101212120,5,90,10541562
000000001000000210000022021001201101212120,1,90,23599485
000000001100000210000022021021201101212120,1,100,23848235
000000000000000100000020000001002001201210,4,60,7135021
000000001000000100000020000001022001201210,5,110,17439947
000000001000000100000020020011022001201210,5,150,5541888
000000000000000000000000000001200002111200,3,30,45509636
000000000000000000000002000001201002111200,3,30,3492746
000000000000000020000002000011201002111200,3,160,31513731
000000000000000010000002000002201002112110,1,130,3399079
000000000000000010000002010022201002112110,4,150,23955833
000001000000200000010000001022000101200120,6,1000,16592876
000000000000000000000000000000022001011210,2,50,6940317
000000000000000000000000000000022101211210,2,70,23045947
000000000000000000000010000002022101211210,3,160,855720
000000000000000001000002200010120001021000,3,80,30207945
000000000000000021000002200010120001021010,3,80,25870418
000000000200000021000002200010120001121010,3,150,2303225
000000000010000002000000100010020002001000,6,0,15090122
000000000010000002000000100010020002101020,3,20,9537559
000000000010000002000000100010220102121120,2,140,22499958
000100000010000002000000100012220102121120,4,1000,23707759
000000000000000000000000020001001000201210,5,30,31828497
000000000001000000200000020001001000201210,1,30,3153979
000000000001000000200000020001001002211210,3,40,193751
000000000001000000200000020001201102211210,5,40,27714739
000020000001000000200001020001201102211210,5,1000,28616460
000000000000000000000000020000002101010210,5,180,12066673
000000000000000200000010000001002000200110,4,20,34635865
000000000000000200000010010001002000202110,6,20,41235454
000000000000000200000010010001002200212110,4,30,36104733
000000000000000200000010010001122200212110,3,30,2635534
000000000000000200000012011001122200212110,3,50,31516761
000000000100000220000012011001122200212110,4,120,15168346
000000000100000220010012211001122200212110,2,120,3614998
000000002000000200000020010001001001201210,2,160,40274852
000000000000000002000002100010120002121100,2,160,24357218
000000000000000000000000200001020000101210,4,90,31116316
000000000000000002000010200001020000101210,4,170,7214618
000000000000000010000102000021220201121010,4,120,1254223
000000000000000011000102200021220201121010,5,120,12739173
000000000000000011000102201021220201121210,5,130,10514568
000000000000000000000000000002201001210100,2,40,30621387
000000000000000000000021000002201001210100,2,170,35032335
000000000000000000000000000000220001121112,2,160,2603289
000000000000000000000010000002220001121112,1,160,23224432
000000000000000000000001000000200000211120,3,20,43998510
000000000000000020000001000001200000211120,2,20,2010879
000000000000000120000021000001200000211120,4,20,5675312
000000000000000120000021000001221000211120,4,20,24088965
000000000000000120000021210001221000211120,5,140,28704042
000000000000000010000001100000220000012000,3,60,14802895
000000000200000010000001100000220000112000,2,60,43773033
000000000200000010000001100002220000112010,2,60,6257640
000000000200000010000021100002220100112010,2,60,39973891
000000001200000210000021100002220100112010,2,60,27289875
021000001200000210000021100002220100112010,2,1000,35696636
000000000000000000000010022002111200211120,6,150,31496451
000000000000000000000000000011020201201210,4,60,119187
000000000000000000000000200011021201201210,5,110,39184634
000000000000000000000000220011021201211210,4,140,15238559
000000000010000002000000220011021201211210,7,140,3980298
000000000000000000000000100010222002111210,2,160,20531785
000000000000000001000000200000120000211000,3,30,12457759
000000000000000001000002200001120001211200,2,130,14349957
000000000000000001000022200001120001211210,2,150,3171565
000000000000000100100020010001022201201210,1,60,12761425
000000000000000100100020110021022201201210,1,60,18642775
000000001000000100100220110021022201201210,1,60,30284655
000000001000002101100220110021022201201210,1,120,204656
000000000000000000000002000010220001112100,2,140,29063510
000000000000000000000002000012221001112100,4,140,28650343
000000000000000000000012200012221001112100,4,150,30469644
000000000000000000000002000000221001021110,3,170,28543664
000000000000000000000001200010220001012100,4,170,1253336
000000000001000000100000020000001200000210,6,20,18774969
000000000001000000100000022000001200100210,6,50,17642784
000010000001000000120000022000001200100210,5,1000,3354825
000000000000000010000001000000220000012100,4,90,26457620
000000000000000011000001200000220000012100,5,90,29502791
000000000000000011000001200000222000112100,2,160,35147222
000000000000000002000000100020020001211100,6,20,4425077
000000000000000002000100100020020001211120,2,50,31428464
000000000000000002000100100022120001211120,2,50,29961969
000000000000001002000120100022120001211120,2,140,15424053
000000010000001000000200000011020001202000,4,100,18099661
000000000000000000000000000002210001211120,4,40,8958260
000000000000000000000000200012210001211120,2,120,22019911
000000000000000000000120200012210001211120,2,150,3920911
000000000000000010000002000002100001120000,2,10,35278935
000000000100000010000022000002100001120000,2,60,7283147
000000001100000210000022000002100001120000,5,60,9281434
010000001100000210000022000002100001120200,2,1000,5734491
000000000000000000000011020002201000211210,3,30,16395047
000000000000000020000011020002201100211210,5,60,24568434
000000000000000020200011020002211100211210,4,140,32349363
000000000000001000000200000010010001202000,4,30,2922543
000000000000001000000200200010010001212000,3,30,12834340
000000010000001000000200200010210001212000,4,80,5386515
100000010000001002000200200010210001212000,1,1000,27761740
000000000000000000000000020000201001120100,3,40,41745662
000000000000000000000002020000201001121100,3,170,28015075
000000000000000002000000100010220001211120,5,150,19246723
000000000000000002000000100010222101211120,2,150,27249954
000000000000000000000002100002120000121010,4,40,33315669
000000000000000002000002100002120001121010,3,40,42741587
000000000100000022000002100002120001121010,4,40,34977729
000000000120000022000002100002120101121010,2,120,17857996
000000000120000022000022100012120101121010,2,120,7635632
000000000120000222000022100012120101121110,2,120,11605581
000000001000000200000010000002000000210100,3,20,30990570
000000001000000200000010000002200000211100,6,30,43615340
000000001000000200000010000002201000211120,5,30,25738688
010000001000000200000010020002201000211120,2,1000,8417087
000000000000000000000020000012200001211100,2,170,22018990
000000000000000020000021000001200001211000,2,20,27109311
000000000000000220000021000001200001211010,5,20,32375052
000000000000000220000021000001200101211210,2,40,18731497
000000002000000220000021000011200101211210,2,140,28493127
000000000000000000000000000002001001201210,1,30,3025668
000000000000000000000010000022001001201210,4,50,5931348
000000000000000000000110000022021001201210,1,50,10595511
000000000000002100000110000022021001201210,4,50,20069149
000000001000002100000110200022021001201210,2,50,9631250
020000001000002100000110200022021101201210,2,1000,29079325
000000000000000000200000020000021100101210,4,90,17844787
000000000000000000200000220000021100111210,1,90,40732443
000000000000000000200000220001021102111210,3,110,38036330
000000000000000000200000221001221102111210,6,120,12586359
000000000000000000220010221001221102111210,6,130,339118
000000000000000000000200100010020001201000,4,20,8114298
000000000010000002000200100010020001201210,5,40,42812974
000000000010001002000200100010022001201210,5,130,26357856
000000000010001002000200120010022101201210,5,140,23966435
000000000000000000000000200000120002111210,4,120,15342780
000000000000000002000000200000120102111210,4,160,6286242
000000000000000000000020000001020000211100,6,20,42406893
000000000000000100000020000001020000211120,4,50,28291593
000000000000000100000020200001021000211120,3,50,12608515
000000000000000100000020200001221100211120,3,140,30055534
000000000000000100000022200001221101211120,5,140,25268692
000000000000000000000000022002001100110210,3,20,33626166
000000000000000000000000022002201101110210,4,30,29941448
000000000000000000100000022002201101112210,4,130,32943561
000000000001000000100000022002221101112210,1,140,15714465
000000000000000011000002100000222001021100,7,60,688088
000000000000000000100000020000201000212110,2,30,5158357
000000000000000000100000020002211000212110,2,120,19671766
000000000000000100100020020002211000212110,3,120,22500884
000000000000000110100022020002211000212110,4,140,33214123
000000000000000100000020200001020001201100,4,50,3696272
000000001000000102000020200001020001201100,4,160,28933062
000000001000000200000020000001000001120000,3,40,29258972
000000001000000200000020000001200001120100,3,110,41904155
000000001000000200000022000001200001120110,3,160,26079553
000000000000000000000000000000200001212110,4,130,22302848
000000000000000000000000000000221001212110,2,130,3409623
000000000000000000000001000002221001212110,1,160,7468117
000000000000000000000000200001021000211120,4,60,42326484
000000000000000002000000200001021100211120,4,160,12910494
000000000000000100000020010011002001202210,3,160,4174158
000000000000000000000000000000000002101210,4,30,42907610
000000000000000000000000000010020002101210,4,60,28039452
000000000000000002000000200011021002101210,4,160,24154332
000000000000000000000000100000222001112100,2,170,2628353
000000000000000200000020000001001001211200,2,40,15249336
000000002000000200000020000011001001211200,2,160,18431075
000000000000000010000002000000200101212010,2,50,9094891
000000000000000010000002000002200101212110,4,150,26921678
000000000000000010000002100002220101212110,1,150,270949
000000000000002000000100020011002002101210,5,160,9085634
000000000000000000000002000010200001112000,4,70,40172831
000000000000000000000102000010220001112000,1,140,23609240
000000000000002000000102100010220001112000,1,140,2089452
100000020000002000000102100010220001112000,1,1000,17075867
000000000000000000000002000000200002111010,5,20,44627862
000000000000000000000002000010200002111210,4,130,15254990
000000000000000000000002100010220002111210,2,150,17201831
000000000000000000000012100012220002111210,2,150,25562457
000000000000000000000001000002200001210010,2,50,29242044
000000000000000100000021000002200001210010,5,50,30421944
000000000000000110000021000002200001210210,1,50,25883329
000000000100000110000021000022200001210210,3,50,8957726
002000000100000110000121000022200001210210,3,1000,6067029
000000000100000020000001000000200000211000,2,20,37736221
000000000100000020000001000002200000211010,5,20,34320580
000000000100000020000001000002200100211210,2,40,17918427
000000000100000120000021000002200100211210,4,40,38937065
001000000100000120000021000002220100211210,3,1000,28036559
000000000000000000000001100020220001112000,2,170,10633240
000000000000000000000000000002000100211120,3,40,12136272
000000000000000000000000001002200100211120,2,110,13789219
000000000000000000000021001002200100211120,2,160,22614839
000000000000000000000000200000010102212110,4,40,41260268
000000000000000002000000200001010102212110,1,40,3994832
000000000000000002000100200021010102212110,1,40,17505390
000000000000002002000110200021010102212110,2,40,12904559
000000001000002202000110200021010102212110,3,50,2367815
000000011000002202000110200021210102212110,2,70,3898765
000000000000000000000000020001001000201120,5,30,3609715
000000000000000000200000020001001000211120,3,40,24381843
000000000000000000200000020001201100211120,1,40,11212349
000000000000000000200000020011201102211120,1,40,8132986
000000000000000000200200021011201102211120,5,60,26066878
000000000002000000200200021011211102211120,4,130,2934953
000000000000000000200000220011021101201120,3,130,39635623
000000000000000001200000220011021101221120,3,140,29868160
000000000000000000000000000001200000120010,3,30,6139528
000000000000000000000002000001200000121010,3,180,38906977
000000000000000000000000000000220000121110,7,60,37091614
000000000000000000000000000001220000121112,6,100,20359775
000000000000000000000000000001221200121112,5,100,15052643
000000000000000000000010020001221200121112,2,100,10926123
000000001000000200000010020001221200121112,3,120,11018185
000000001000000200000012020001221201121112,3,130,32992673
000000000000000001000002100000220001021100,3,170,13661391
000000010000002000000100000010002001200120,5,50,5383183
000000010000002000000100020011002001200120,2,50,41909241
100000010000002000000120020011002001200120,1,1000,10266468
000000000000000000000001000000220001012010,1,50,10672042
000000000000000000000001000020220001012110,1,50,25129446
000000000000001000000201000020220001012110,3,50,35972949
000000000000001020000201000020221001012110,4,50,24073435
000000000000001020000201200020221001112110,2,140,30083278
000000000010000002000020100001020001211200,2,60,32167877
000000000010000202000020100001021001211200,2,60,17987694
000000002010000202000020100001021001211210,2,140,32148673
000100000010000002000000100010020002001020,4,1000,26834360
000000000000000000010000002000002100100210,5,40,10887194
000000000000000000010000022001002100100210,5,170,7405934
000000000000000000000000000002210100211120,3,80,17028916
000000000000000010000002000002210100211120,2,130,8623836
000000000100000010000022000002210100211120,2,150,34108335
000000000000000000000000020001002000211100,6,40,1146135
000000000000000000000010020001002000211120,6,110,23951486
000000000000000000000010020001012200211120,5,130,34379238
000000000000000000200010020001012201211120,5,150,21535137
000000000000000000000000100000020000211210,4,20,6347557
000000000010000002000000120000021000211210,2,20,27092355
000000000010000002000010120002021000211210,3,50,20328662
000000000010000002000010120002221001211210,1,140,14399942
000000000000000000000000200001221001211210,3,140,13235064
000000000000000010000002200001221001211210,2,140,24080283
000000000000000110000022200001221001211210,5,140,36626215
000000000000000000000201000010200001210210,5,30,7658349
000000000000001000000201000010202001210210,1,30,30959149
100000020000001000000201000010202001210210,1,1000,120676
000000000000000000000000110000022200101210,1,60,7696265
000000000000000000000000110000022202111210,3,160,25122129
000000000000000000010000002020000101210210,3,20,41505916
000000000000000000010100002020200101210210,2,40,31575385
000000000000000000010110002022200101210210,1,40,37401371
000000000000102000010110002022200101210210,1,40,19453237
000000020000102000010110002022200101211210,4,130,653098
000000000000000000000010200001220000121010,2,60,7942061
000000000000000200000010200001220001121010,3,150,23391652
000000000000000210000012200001220001121010,5,150,38701272
000000010000002000000100200010020001201000,4,60,15681238
000000010000002002000100200010020001201100,4,160,2834616
000000000000000000000000000002001101200120,2,20,41102731
000000000000000000000020000012001101200120,2,170,13276432
000000000001000000100000020002001000210120,3,30,14711068
000000000001000000100000020002201100210120,3,100,31794242
000000000001000000100012020002201100210120,6,100,29034670
000000000001000000100012022002201100211120,1,120,31761257
000000000001000100100012022002201102211120,1,120,23283839
000000000001000100100012022022211102211120,4,120,7374011
000000000000000002000000200001121000211120,4,160,22900267
000000000000000000000000000010000001221210,4,30,26951378
000000000000000000000000100010020001221210,5,40,42024311
000000000000000000000000110010022001221210,3,150,1385443
000000000000000000000001110010222001221210,2,150,165986
000000000000000000000001100000220000112000,2,60,22171795
000000000000000010000001100002220000112000,2,60,14821495
000000000000000110000021100002220000112000,2,60,36073912
000000002100000110000021100002220000112000,3,60,8015034
002000002100000110000021100002220000112010,3,1000,32987335
000000000010000002000000100000022000011210,5,150,34622041
000000000010000002000000120000022000111210,5,160,30059071
000000000000000010000012000002100002121000,4,20,44538673
000000000000000110000012000002120002121000,1,20,10150274
000000000000000110000012000022120002121010,7,20,29765493
000000000000000110000012000022120002121112,5,20,4634647
000000000000000110000012000022122102121112,6,20,33501974
000000001000000110000012002022122102121112,2,20,20847646
000000000000000200000020010001201000212110,5,80,28590557
000000000000000200200020010001201001212110,3,110,28393185
000000000000000200200022010001211001212110,4,140,25055857
000000000100000020000021000001200000120010,2,30,14537293
000000000100000220000021000001200100120010,2,40,29327867
001000002100000220000021000001200100120010,3,1000,31114879
000000000000000001000002200000120000121010,5,90,668234
000000000010000001000002200000120000121210,3,110,11941019
000000000010000021000002200000121000121210,5,130,4814378
000000000010000021000002220001121000121210,2,140,23322319
000000000010000002000000100000020002101000,2,30,18576450
000000000010000002000000100002020002111000,5,150,35307724
000000000010000002000000100002120002111200,3,160,15620973
000000000000001000000202000010200001210100,2,40,20272973
000000000000001000000202000012200001211100,6,40,484171
000000000000001000000202000012200101211120,2,130,4972089
000000000000001000000222000012210101211120,2,140,4716478
000000000000000001000000200010020001201120,5,60,8311952
000000000010000001000000200010022001201120,3,110,35750860
000000000010000001000000200011022001221120,6,120,3870921
000000000010000001000010200011022201221120,3,140,7508616
000000000000000000000000020002001000210110,4,20,28709496
000000000000000000000000020002101000212110,2,20,41912265
000000000000000000100020020002101000212110,2,160,41553048
000000000000000002000000100020020001211010,5,20,19919192
000000000000000002000000100020120001211210,3,20,26563233
000000000000000002000002100020120101211210,6,40,7675524
000000000000000002000002102020121101211210,3,40,29318910
000000000000000022000102102020121101211210,3,60,21630391
000000000200000022010102102020121101211210,3,120,21292312
000000000000000000000001000001202001210120,6,70,11268182
000000000000000010000001000001202201210120,4,70,24390955
000000000000000010000001001001202201212120,4,150,5626133
000000000000000000000000000020200001120110,2,30,29803612
000000000000000100000021000022200001120110,7,40,20915629
000000001000000100000021000022200001120112,2,40,10513772
020000001000000100000121000022200001120112,2,1000,17810565
000000000000000000000000001002000100201120,4,30,15033969
000000000000000000000000001002020101201120,2,40,7558564
000000000000000100000020001002020101201120,4,40,3370037
000000001000000100000020201002020101201120,4,70,36040959
000000001000000102000020201002020101211120,4,140,30147418
000000000000000000200000020010001001202110,1,40,7467357
000000000000000000200200020010011001202110,1,40,15635870
000000000000002000200200120010011001202110,1,40,14822913
000000020001002000200200120010011001202110,1,140,20831714
000000000000000000000000000000221000121112,5,60,392577
000000000000000000000000020000221001121112,3,130,29769684
000000000000000000000002120000221001121112,3,150,23332728
000000000000000000000020020002101001210100,2,170,21044811
000000000000000000000000000001220201121112,5,160,39417850
000000000000000000000002000000200001121010,3,180,6834533
000000000000000002000000100001020002101012,6,30,9216922
000000000000000002000000100011020202101012,7,130,11451850
000000000000000002000000100011020222111012,5,140,23401936
000000000000000002000000101011020222111212,5,140,36097150
000000000000000100000012000001200201210120,2,40,26758175
000000002000000100000012000011200201210120,3,110,21979839
000000002100000120000012000011200201210120,5,110,32657733
000000002100000120000012000011202201211120,4,130,29577927
000000000000000000000010000002220000121110,5,170,40357037
000000000000000100000020000001200000120100,3,30,43034513
000000001000000100000022000001200000120100,3,170,2845450
000000000000000000000002000000100001120000,3,30,13299513
000000000000000020000002000010100001120000,2,40,39584018
000000000000000020000002000012100001120100,3,40,11138372
000000000200000020000002000012100001120110,3,160,31641823
000000000000000000010000002000020102101210,2,50,6981225
000000000000000000010000002002021102101210,4,70,3628010
000000000000000000010000202012021102101210,4,70,8598922
000000000000000002010010202012021102101210,4,140,34529676
000000000010000002000000200011020001201000,5,60,19072893
000000000010000002000000200011020001201210,1,60,21847312
000000000010000002000200200011020001211210,3,120,16935527
000100000010000002000200200011220001211210,4,1000,37259977
000000000000000002000002200010120001121010,4,160,12770274
000000000100000020000021000001200000211000,2,20,7443454
000000000100000220000021000001200000211010,5,20,29461073
000000000100000220000021000001200100211210,2,40,25860631
000000002100000220000021000001210100211210,2,140,6456626
000000000000000000000100200010220001121210,1,120,3217015
000000000000002000000101200010220001121210,5,140,35603224
000000000000002000000101200011222001121210,6,140,37291236
000000000000000000000022000001100001120000,1,30,16675450
000000000000000000000122000021100001120000,2,30,14668558
000000000000001200000122000021100001120000,2,100,15922618
000000002000001200000122000021100001120100,2,150,11736439
000000000000000001000000100002220001211210,1,160,35361044
000000000000000010000201100020220001012010,1,140,42282970
000000010000002010000201100020220001012010,2,140,20210511
000000010000002010000201100020220101212010,2,140,10391934
000000000000000000000000000012102002110210,3,30,7828751
000000000000000000000002000012102002111210,2,130,32330568
000000000000000000000022000012102102111210,2,140,19204968
000000000000000200000022010012102102111210,2,140,32033358
000000000000000000000000010000002002110210,3,30,10889087
000000000000000000000000010000202102110210,2,30,29613264
000000000000000000000010010002202102110210,6,40,5724521
000000000000000000100010012002202102110210,1,40,13687665
000000000000000000110010012022202102110210,1,40,33370237
000000000001000000110210012022202102110210,1,130,20570867
000000000000000000000000020000201100212110,4,40,1351337
000000000000000000000000120000221100212110,4,40,24666080
000000000000000002000000120000221101212110,2,70,5066449
000000000000000002000010120002221101212110,1,140,3464213
000000000000100200010020002001000101200120,1,20,22233684
000000000000100200010120002021000101200120,1,20,11006465
000000010000102200010120002021000101200120,2,30,504787
000000012000102200010120002021001101200120,2,130,7035279
000000000000000000000020000001020101201210,6,30,39189597
000000000000000000000020002001020101211210,4,50,9903967
000000000000000000000020202001021101211210,4,70,4349094
000000000000000002010020202001021101211210,4,140,11893817
000000000000000002000000100000020002111000,5,20,13540084
000000000000000002000000100010020002111200,3,40,24923997
000000000000000002000001100010220002111200,5,40,36158948
000000000010000002000001100010222002111200,2,150,39170175
000000000000000000000120000012002101210210,2,160,30284896
000000000000000000000000220010021101201120,5,120,37529672
000000000001000000200000220010021101201120,3,130,10169198
000000000001000000200000220011021101221120,3,140,3838769
000000001000000100000020000001200000120000,3,50,480781
000000000000000001000002200000120000211010,5,80,9004010
000000000000000001000002200000121000211210,5,140,28818037
000000000010000001000002220000121000211210,2,140,33002893
000100000010000001000002220002121000211210,4,1000,2599069
000000000000001000000200200010010001202010,4,30,43049296
000000000000001002000200200010010101202010,4,30,13631531
000100000020001002000200200010010101202010,4,1000,16495237
000000002000000200000021000001201001120100,2,160,34767332
000000000000000002000000200010021101201210,4,160,14345194
000000000000000000000000221000021101201120,6,120,36197962
000000000000000000020000221000021101211120,2,120,36935922
000000000000000000120000221002021101211120,1,120,32995080
000000000000000000120000221022121101211120,2,120,30563289
000000000001000000120020221022121101211120,2,120,576887
000000000000000000000200000010021001201210,4,30,11170095
000000000000000000000200200010021101201210,1,40,27366158
000000010000002000000200200010021101201210,4,70,24548222
000000010000002002000200200011021101201210,4,140,33827550
000000000000000012000001200000120000121000,4,170,27039448
000000000000002000000200020010001102110210,1,20,38434438
000000020000002000100200020010001102110210,1,150,34822843
000000000000000002000000100000020100001210,6,20,21529630
000000000000000002000000102000021100001210,1,20,35124888
000000000000000002010000102000021102001210,1,30,10572497
000000000000000002010000102020021102101210,2,130,5259731
000000000000000002010000102022021102111210,3,140,10963733
000000000000000000000002000000210001121000,3,180,28193663
010000001000000200000010020001002000200100,2,1000,42255427
000000000000000000000102000010200001210000,1,50,9990638
000000000000002000000102000010200001210100,3,70,1111551
000000010000002020000102000010200001210100,3,160,14983072
000000001000000100000020000001000001212200,4,50,8100111
000000001000000100000020000001120001212200,4,70,14924660
000000001000000100000020200011120001212200,4,150,29112019
000000000000000000000000200000021002111210,2,70,24366712
000000000000000000000000200022121102111210,4,140,17656839
000000000000000002000000201022121102111210,3,140,26874695
000000000000000000000021000001200000120100,2,20,24649632
000000001000000200000021000001200000120100,3,20,39078122
000000001000000220000021000001200000121100,1,20,32878678
000000001000000220000021000001200002121110,7,30,11614661
000000001000000220000021000001210002121112,1,40,37698491
000000001000000220000021100021210002121112,4,90,19565835
010000001000000222000021100021210002121112,2,1000,2705313
000000000000000000200000020001001001201120,5,40,1984969
000010000002000000200000020001001001201120,5,1000,17373991
000000000000002002000100200011020001201100,4,160,36671572
000000000000000000000020000001020001211210,4,50,43765695
000000000000000000000020200001021001211210,3,50,29989969
000000000000000000000020200011221001211210,3,140,36289579
000000000000000001000022200011221001211210,1,140,7792471
000000000010000002000000100001020201201120,5,60,24807385
000000000010000002000000100001022201211120,3,150,27707516
000000000000000000000002000010200001210100,3,70,2922818
000000000000000020000002000010200001210110,3,170,41954263
000000000000000000000001100000122200011212,7,160,25787157
000000000010000002000000100000220001021100,3,50,15746125
000100000010000002000002100000220001021100,4,1000,39542137
000000000000000000000002002000102101010210,5,50,14319576
000000000000000000000002022000102101110210,5,160,23657396
000000000000000002000100200010020101201210,4,160,25736520
000000000000000000000010000002000101200210,1,30,19002393
000000000000000000000010000022001101200210,1,30,34446660
000000000000000100000210000022001101200210,1,30,9666433
000000001000002100000210000022001101200210,1,150,19734318
000000000000000000000000100000220000121010,2,50,34013941
000000000000000010000001100002220000121012,2,60,21567871
000000000000000011000021100002220000121012,2,60,6968836
000000000000000211000021100002220100121012,2,140,17931996
000000000000000010000002000010221002111200,2,130,12483229
000000000100000010000002000012221002111200,1,130,40564448
000000000100000010000212000012221002111200,2,140,17286151
000000000000000010000002200000120000121100,2,50,28096130
000000000000000010000002200002120000121110,7,50,6559626
000000000000000010000012200002120000121112,4,140,5632246
000000000000000012000012200002120001121112,4,140,24562646
000000000000000200000010000001002000201100,6,0,42305436
000000001000000200000010000001002000201120,4,50,6010871
000000001000000200000010010001022000201120,6,60,31202543
000000001000000200000010011001022200201120,1,60,3620016
000000001000000200100010011001022202201120,1,60,28161269
010000001000000200100010011021022202201120,2,1000,266295
000000000000000010000002000000200000120110,5,30,13414843
000000000000000010000002000001202000120110,6,30,32838698
000000000000000010000012000001202200120110,2,30,34755390
000000000000000210000012010001202200120110,5,30,19852015
000000000000000210200012011001202200120110,7,30,23374087
000000000000000210210012011001202200120112,6,110,22108096
000000000100200210210012011001202200120112,4,110,3515678
000000000000000000000020000001002001211210,4,40,1115985
000000000000000000000020000011022001211210,3,130,33570964
000000000000000000000020010011222001211210,6,150,34324633
000000000000000000000002000000221001121100,3,170,698739
000000000000000000000001000001220000112000,2,50,24735378
000000000000000100000021000001220000112000,1,50,967671
000000001000000100000021000001220002112000,1,50,41160878
000000001000000100000021100021220002112000,3,50,3185080
000000001000000120000121100021220002112000,1,140,26808161
000000000000000000000000000000122002111210,3,60,19637716
000000000000000000000002000001122002111210,2,140,38805251
000000000000000010000022000001122002111210,2,150,22746118
000000000000000000000000200011220001211120,4,130,39388255
000000000000000002000000200011221001211120,4,150,1929569
000000000000000000000001000000220001211120,2,160,26939139
000000000000000000000011000002220001211120,1,160,17698478
000000000000000000000002000000201002112110,3,50,32787777
000000000000000020000002010000201002112110,3,160,29740716
000000000000000000200000020000001100010210,3,40,21221518
000000000000000000200001020000201100010210,3,40,4073470
000000000100000020200001020000201100010210,4,50,18243957
000000000101000020200001020000201100012210,2,50,11901579
000000000101000020200001021000201100212210,6,120,15722690
000000000101000020220001021001201100212210,4,120,20631392
000000000101100020220001021001221100212210,4,120,26660234
000000000100000020000002000001200001210010,4,40,7129964
000000000100000020000002000011200001212010,4,60,11320380
000000000100000020000002000011220101212010,4,130,32194129
000000000100000020000002201011220101212010,4,140,7247572
